witel;name;lat;lon;kandatel;status_occ;service_port;device_port;image
1;ODP-PKL-FA/01 FA/D01/01.01;-6.8914;109.6704;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/02 FA/D01/02.01;-6.8914;109.6703;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/03 FA/D01/03.01;-6.8912;109.6697;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/04 FA/D01/04.01;-6.8908;109.6693;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/05 FA/D01/05.01;-6.8902;109.6686;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/06 FA/D01/06.01;-6.8902;109.6693;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/071 FA/D05/071.01;-6.888695;109.669201;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FA/073 FA/D05/073.01;-6.888504;109.670818;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FA/074 FA/D02/074.01;-6.891882;109.672287;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FA/075 FA/D02/075.01;-6.890629;109.670988;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/076 FA/D03/076.01;-6.886726;109.671769;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FA/07 FA/D01/07.01;-6.8898;109.6696;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/08 FA/D01/08.01;-6.8896;109.6691;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/09 FA/D01/09.01;-6.8895;109.6685;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/10 FA/D02/10.01;-6.8937;109.673;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/11 FA/D02/10.11;-6.893;109.6718;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/12 FA/D02/10.12;-6.8931;109.6722;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/13 FA/D02/09.13;-6.8927;109.6727;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/14 FA/D02/08.14;-6.8925;109.6721;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/15 FA/D02/07.15;-6.8923;109.6715;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/16 FA/D02/06/16;-6.8922;109.6711;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/17 FA/D02/05.17;-6.892;109.6704;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/18 FA/D02/04.18;-6.8914;109.6706;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/19 FA/D02/03.19;-6.892;109.6724;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/20 FA/D02/03.20;-6.8916;109.6719;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/21 FA/D02/03.21;-6.8915;109.6716;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/22 FA/D02/03.22;-6.8914;109.6709;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/23 FA/D02/02.23;-6.8909;109.671;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/24 FA/D02/01.24;-6.8906;109.6718;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/25 FA/D03/25.01;-6.8867;109.6714;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/26 FA/D03/26.01;-6.8867;109.6722;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/27 FA/D03/27.01;-6.8861;109.6721;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/28 FA/D03/28.01;-6.8862;109.6718;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/29 FA/D03/29.01;-6.8863;109.6712;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/30 FA/D03/30.01;-6.8863;109.671;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/31 FA/D03/31.01;-6.8867;109.6707;PEKALONGAN;RED;2;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/32 FA/D03/32.01;-6.887;109.6703;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/33 FA/D03/33.01;-6.8872;109.6709;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/34 FA/D03/34.01;-6.8871;109.6715;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/35 FA/D03/35.01;-6.8871;109.6719;PEKALONGAN;YELLOW;4;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/36 FA/D03/36.01;-6.8881;109.672;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/37 FA/D03/37.01;-6.8885;109.6719;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/38 FA/D04/38.01;-6.8908;109.6706;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/39 FA/D04/39.01;-6.8907;109.6699;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/40 FA/D04/40.01;-6.8902;109.67;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/41 FA/D04/41.01;-6.8903;109.6705;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/42 FA/D04/42.01;-6.8902;109.6711;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/43 FA/D04/43.01;-6.8899;109.6714;PEKALONGAN;GREEN;12;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/44 FA/D04/44.01;-6.8897;109.6705;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/45 FA/D04/45.01;-6.8894;109.6705;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/46 FA/D04/46.01;-6.8893;109.6711;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/47 FA/D04/47.01;-6.8892;109.6708;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/48 FA/D04/48.01;-6.889;109.6716;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/49 FA/D04/49.01;-6.889;109.6712;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/50 FA/D04/50.01;-6.8889;109.6706;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/51 FA/D04/51.01;-6.8886;109.6705;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/52 FA/D05/52.01;-6.8894;109.6681;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/53 FA/D05/53.01;-6.8891;109.6682;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/54 FA/D05/54.01;-6.8888;109.6685;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/55 FA/D05/55.01;-6.8891;109.669;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/56 FA/D05/02.56;-6.888679;109.6697;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/57 FA/D05/01.57;-6.8892;109.6695;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/58 FA/D05/01.58;-6.8893;109.67;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/59 FA/D05/01.59;-6.8889;109.67;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/60 FA/D05/01.60;-6.8886;109.6702;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/61 FA/D06/61.01;-6.8877;109.6705;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/62 FA/D06/62.01;-6.8878;109.6711;PEKALONGAN;YELLOW;6;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/63 FA/D06/63.01;-6.8877;109.6718;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FA/64 FA/D06/64.01;-6.8879;109.6719;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/65 FA/D06/65.01;-6.8879;109.6699;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FA/66 FA/D06/66.01;-6.8885;109.6701;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/67 FA/D06/67.01;-6.8885;109.6706;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/68 FA/D06/68.01;-6.8882;109.671;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FA/69 FA/D06/69.01;-6.8884;109.6714;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/001 FAA/D01/001.01;-6.9026;109.6643;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/005 FAA/D01/005.01;-6.902617;109.663255;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/006 FAA/D01/006.01;-6.901528;109.663468;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/007 FAA/D01/007.01;-6.901307;109.663123;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/008 FAA/D01/008.01;-6.902109;109.662966;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/009 FAA/D01/009.01;-6.902046;109.662423;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/010 FAA/D01/010.01;-6.901823;109.661718;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/011 FAA/D01/011.01;-6.901659;109.661017;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/018 FAA/D01/018.01;-6.899205;109.665191;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAA/019 FAA/D01/019.01;-6.903627;109.66422;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/020 FAA/D01/020.01;-6.900652;109.66477;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAA/021 FAA/D01/021.01;-6.901731;109.661305;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAB/005 FAB/D01/005.01;-6.89492;109.645104;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAB/006 FAB/D01/006.01;-6.895095;109.646009;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAB/007 FAB/D01/007.01;-6.891672;109.6492;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAB/01 FAB/D01/01.01;-6.8937;109.649;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAB/02 FAB/D01/02.01;-6.8905;109.6491;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAD/001 FAD/D01/001.01;-6.901966;109.678753;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAD/002 FAD/D01/002.01;-6.903144;109.67821;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAD/003 FAD/D01/003.01;-6.904017;109.677937;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAD/004 FAD/D01/004.01;-6.901685;109.681042;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/001 FAG/D01/001.01;-6.90362;109.65941;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/002 FAG/D01/002.01;-6.902326;109.661364;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/003 FAG/D01/003.01;-6.90402;109.65942;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/004 FAG/D01/004.01;-6.903245;109.660413;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAG/005 FAG/D01/005.01;-6.903279;109.659384;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAG/006 FAG/D01/006.01;-6.904034;109.660354;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/007 FAG/D01/007.01;-6.903339;109.661046;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/011 FAG/D01/011.01;-6.903939;109.658428;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAG/012 FAG/D01/012.01;-6.903619;109.656772;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAG/013 FAG/D01/013.01;-6.902784;109.656164;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/014 FAG/D01/014.01;-6.903104;109.657696;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAG/02 FAG/D01/02.01;-6.903717;109.666389;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FAG/03 FAG/D01/03.01;-6.904022;109.659417;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FAH/001 FAH/D01/001.01;-6.890714;109.638473;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAH/003 FAH/D01/003.01;-6.890545;109.640402;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FAH/004 FAH/D01/004.01;-6.890667;109.638841;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FAP/004 FAP/D01/004.01;-6.904163;109.654097;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/005 FAP/D01/005.01;-6.903515;109.654105;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/009 FAP/D01/009.1;-6.905498;109.653532;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/010 FAP/D01/010.01;-6.903623;109.655758;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/017 FAP/D03/017.01;-6.904341;109.660456;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/018 FAP/D03/018.01;-6.904142;109.657798;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/01 FAP/D01/01.01;-6.905;109.6552;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/020 FAP/D02/020.01;-6.903896;109.655399;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/021 FAP/D01/021.01;-6.904336;109.659529;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/02 FAP/D01/01.02;-6.9031;109.6541;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAP/03 FAP/D01/01.03;-6.9036;109.6554;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/002 FAQ/D01/002.01;-6.901845;109.658604;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/003 FAQ/D01/003.01;-6.901004;109.656882;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/004 FAQ/D01/004.01;-6.902392;109.658621;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/005 FAQ/D01/005.01;-6.900639;109.655861;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/006 FAQ/D01/006.01;-6.901327;109.656839;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/007 FAQ/D01/007.01;-6.901988;109.658725;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/008 FAQ/D01/008.01;-6.902473;109.656204;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/009 FAQ/D01/009.01;-6.899641;109.656724;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAQ/010 FAQ/D01/010.01;-6.900211;109.655943;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAQ/01 FAQ/D01/01.01;-6.9019;109.6574;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/001 FAR/D01/001.01;-6.901063;109.65801;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/002 FAR/D01/002.01;-6.900133;109.657613;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/003 FAR/D01/003.01;-6.899455;109.657691;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/004 FAR/D01/004.01;-6.899683;109.659846;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/005 FAR/D01/005.01;-6.900966;109.660576;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/006 FAR/D01/006.01;-6.901208;109.659677;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/007 FAR/D01/007.01;-6.901939;109.659626;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAR/009 FAR/D01/009.01;-6.899371;109.657094;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FAR/010 FAR/D01/010.01;-6.901277;109.660515;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/011 FAR/D01/011.01;-6.900628;109.658034;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/012 FAR/D01/012.01;-6.899763;109.657644;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAR/013 FAR/D01/013.01;-6.900062;109.659737;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/010 FAS/D01/010.01;-6.903128;109.667324;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/012 FAS/D01/012.01;-6.904147;109.672472;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FAS/015 FAS/D01/015.01;-6.900894;109.669631;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/016 FAS/D01/016.01;-6.903104;109.669452;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/017 FAS/D01/017.01;-6.903419;109.671417;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/018 FAS/D01/018.01;-6.904661;109.671053;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/01 FAS/D01/01.01;-6.904;109.6693;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAS/022 FAS/D01/022.01;-6.903128;109.667324;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/001 FAT/D01/001.01;-6.899212;109.658546;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/002 FAT/D01/002.01;-6.899363;109.66041;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FAT/003 FAT/D01/003.01;-6.899557;109.662766;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
